Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance
2025-01-01 12:35:46,Legs,1h 5m,Leg Extension (Machine),3,145.0,12,0
2025-01-02 18:00:41,Chest,26m,Bench Press (Barbell),1,45.0,24,0
2025-01-02 18:00:41,Chest,26m,Bench Press (Barbell),2,65.0,12,0
2025-01-02 18:00:41,Chest,26m,Bench Press (Barbell),3,65.0,12,0
2025-01-02 18:00:41,Chest,26m,Bench Press (Barbell),4,75.00000000000000,12,0
2025-01-02 18:00:41,Chest,26m,Bench Press (Barbell),5,85.0,6,0
2025-01-02 18:00:41,Chest,26m,Chest Fly,1,100.0,12,0
2025-01-02 18:00:41,Chest,26m,Chest Fly,2,100.0,12,0
2025-01-02 18:00:41,Chest,26m,Chest Fly,3,100.0,12,0
2025-01-02 18:00:41,Chest,26m,Seated Tricep Dip,1,100.0,12,0
2025-01-02 18:00:41,Chest,26m,Seated Tricep Dip,2,100.0,12,0
2025-01-02 18:00:41,Chest,26m,Seated Tricep Dip,3,100.0,12,0
2025-01-03 17:50:42,Back,47m,Chin Up (Assisted),1,55.0,12,0
2025-01-03 17:50:42,Back,47m,Pull Up (Assisted),1,55.0,12,0
2025-01-03 17:50:42,Back,47m,Pull Up (Assisted),2,55.0,12,0
2025-01-03 17:50:42,Back,47m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-03 17:50:42,Back,47m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-03 17:50:42,Back,47m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-01-03 17:50:42,Back,47m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-03 17:50:42,Back,47m,Iso-Lateral Front Lat Pulldown,1,90.0,12,0
2025-01-03 17:50:42,Back,47m,Iso-Lateral Front Lat Pulldown,2,90.0,12,0
2025-01-03 17:50:42,Back,47m,Iso-Lateral Front Lat Pulldown,3,140.0,12,0
2025-01-03 17:50:42,Back,47m,Pullover (Machine),1,95.0,12,0
2025-01-03 17:50:42,Back,47m,Pullover (Machine),2,95.0,12,0
2025-01-03 17:50:42,Back,47m,Pullover (Machine),3,95.0,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Leg Extension (Machine),1,150.00000000000000,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Leg Extension (Machine),2,140.0,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Leg Extension (Machine),3,140.0,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Seated Leg Curl (Machine),1,120.0,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Seated Leg Curl (Machine),2,120.0,12,0
2025-01-04 19:13:58,Legs (The Smiths),16m,Seated Leg Curl (Machine),3,120.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Press (Machine),1,70.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Press (Machine),2,70.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Press (Machine),3,70.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Triceps Extension,1,20.0,8,0
2025-01-05 10:51:45,Morning Workout,26m,Triceps Extension,2,10.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Triceps Extension,3,10.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Fly (Dumbbell),1,10.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Fly (Dumbbell),2,5.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Fly (Dumbbell),3,5.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Fly (Dumbbell),4,5.0,12,0
2025-01-05 10:51:45,Morning Workout,26m,Chest Fly (Dumbbell),5,5.0,12,0
2025-01-05 14:07:22,Chest,52m,Bench Press (Smith Machine),1,25.0,12,0
2025-01-05 14:07:22,Chest,52m,Bench Press (Smith Machine),2,75.00000000000000,12,0
2025-01-05 14:07:22,Chest,52m,Bench Press (Smith Machine),3,75.00000000000000,12,0
2025-01-05 14:07:22,Chest,52m,Bench Press (Smith Machine),4,75.00000000000000,12,0
2025-01-05 14:07:22,Chest,52m,Bench Press (Smith Machine),5,75.00000000000000,12,0
2025-01-05 14:07:22,Chest,52m,Overhead Press (Dumbbell),1,15.0,12,0
2025-01-05 14:07:22,Chest,52m,Overhead Press (Dumbbell),2,15.0,12,0
2025-01-05 14:07:22,Chest,52m,Overhead Press (Dumbbell),3,15.0,12,0
2025-01-05 14:07:22,Chest,52m,Triceps Extension (Cable),1,30.0,12,0
2025-01-05 14:07:22,Chest,52m,Triceps Extension (Cable),2,30.0,12,0
2025-01-05 14:07:22,Chest,52m,Triceps Extension (Cable),3,30.0,12,0
2025-01-05 14:07:22,Chest,52m,Triceps Extension (Cable),4,40.0,12,0
2025-01-05 14:07:22,Chest,52m,Triceps Extension (Cable),5,40.0,12,0
2025-01-06 18:22:07,Back,33m,Chin Up (Assisted),1,55.0,12,0
2025-01-06 18:22:07,Back,33m,Pull Up (Assisted),1,55.0,12,0
2025-01-06 18:22:07,Back,33m,Pull Up (Assisted),2,55.0,12,0
2025-01-06 18:22:07,Back,33m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-06 18:22:07,Back,33m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-06 18:22:07,Back,33m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-01-06 18:22:07,Back,33m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-06 18:22:07,Back,33m,Preacher Curl (Dumbbell),5,25.0,12,0
2025-01-06 18:22:07,Back,33m,Iso-Lateral Front Lat Pulldown,1,90.0,12,0
2025-01-06 18:22:07,Back,33m,Iso-Lateral Front Lat Pulldown,2,140.0,12,0
2025-01-06 18:22:07,Back,33m,Iso-Lateral Front Lat Pulldown,3,140.0,12,0
2025-01-07 16:47:37,Legs,42m,Leg Press,1,0.0,15,0
2025-01-07 16:47:37,Legs,42m,Leg Press,2,90.0,12,0
2025-01-07 16:47:37,Legs,42m,Leg Press,3,180.0,12,0
2025-01-07 16:47:37,Legs,42m,Leg Press,4,180.0,12,0
2025-01-07 16:47:37,Legs,42m,Leg Press,5,180.0,12,0
2025-01-07 16:47:37,Legs,42m,Leg Press,6,180.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Thrust (Barbell),1,25.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Thrust (Barbell),2,25.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Thrust (Barbell),3,25.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Adductor (Machine),1,115.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Adductor (Machine),2,115.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Abductor (Machine),1,115.0,12,0
2025-01-07 16:47:37,Legs,42m,Hip Abductor (Machine),2,115.0,16,0
2025-01-07 16:47:37,Legs,42m,Hip Abductor (Machine),3,115.0,16,0
2025-01-07 16:47:37,Legs,42m,Lying Leg Curl (Machine),1,60.0,12,0
2025-01-07 16:47:37,Legs,42m,Lying Leg Curl (Machine),2,60.0,12,0
2025-01-07 16:47:37,Legs,42m,Lying Leg Curl (Machine),3,60.0,12,0
2025-01-08 17:10:11,Chest,38m,Triceps Extension (Cable),1,40.0,12,0
2025-01-08 17:10:11,Chest,38m,Triceps Extension (Cable),2,40.0,12,0
2025-01-08 17:10:11,Chest,38m,Triceps Extension (Cable),3,40.0,12,0
2025-01-08 17:10:11,Chest,38m,Triceps Extension (Cable),4,40.0,12,0
2025-01-08 17:10:11,Chest,38m,Triceps Extension (Cable),5,40.0,12,0
2025-01-08 17:10:11,Chest,38m,Chest Fly,1,100.0,12,0
2025-01-08 17:10:11,Chest,38m,Chest Fly,2,100.0,12,0
2025-01-08 17:10:11,Chest,38m,Chest Fly,3,100.0,12,0
2025-01-09 16:52:58,Back,27m,Chin Up (Assisted),1,55.0,12,0
2025-01-09 16:52:58,Back,27m,Pull Up (Assisted),1,55.0,12,0
2025-01-09 16:52:58,Back,27m,Pull Up (Assisted),2,55.0,12,0
2025-01-09 16:52:58,Back,27m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-09 16:52:58,Back,27m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-09 16:52:58,Back,27m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-01-09 16:52:58,Back,27m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Press (Machine),1,70.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Press (Machine),2,70.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Press (Machine),3,70.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Triceps Extension,1,10.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Triceps Extension,2,10.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Triceps Extension,3,10.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Fly,1,100.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Fly,2,100.0,12,0
2025-01-11 11:35:36,Morning Workout,22m,Chest Fly,3,100.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Triceps Extension (Cable),1,40.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Triceps Extension (Cable),2,40.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Triceps Extension (Cable),3,40.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Triceps Extension (Cable),4,45.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Triceps Extension (Cable),5,45.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Chest Press (Machine),1,80.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Chest Press (Machine),2,105.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Chest Press (Machine),3,105.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Chest Press (Machine),4,105.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Chest Press (Machine),5,105.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Overhead Press (Dumbbell),1,25.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Overhead Press (Dumbbell),2,25.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Overhead Press (Dumbbell),3,30.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Overhead Press (Dumbbell),4,30.0,12,0
2025-01-11 13:30:55,Midday Workout,39m,Overhead Press (Dumbbell),5,30.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Press (Machine),1,140.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Press (Machine),2,140.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Press (Machine),3,140.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Leg Extension (Machine),1,150.00000000000000,12,0
2025-01-12 12:53:46,Midday Workout,41m,Leg Extension (Machine),2,150.00000000000000,12,0
2025-01-12 12:53:46,Midday Workout,41m,Leg Extension (Machine),3,150.00000000000000,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Curl (Machine),1,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Curl (Machine),2,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Seated Leg Curl (Machine),3,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Abductor (Machine),1,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Abductor (Machine),2,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Abductor (Machine),3,120.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Torso Rotation (Machine),1,100.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Torso Rotation (Machine),2,100.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Torso Rotation (Machine),3,100.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Adductor (Machine),1,115.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Adductor (Machine),2,115.0,12,0
2025-01-12 12:53:46,Midday Workout,41m,Hip Adductor (Machine),3,115.0,12,0
2025-01-13 18:02:18,Legs,36m,Lying Leg Curl (Machine),1,60.0,12,0
2025-01-13 18:02:18,Legs,36m,Lying Leg Curl (Machine),2,60.0,12,0
2025-01-13 18:02:18,Legs,36m,Lying Leg Curl (Machine),3,60.0,12,0
2025-01-13 18:02:18,Legs,36m,Lying Leg Curl (Machine),4,60.0,12,0
2025-01-13 18:02:18,Legs,36m,Lying Leg Curl (Machine),5,60.0,12,0
2025-01-13 18:02:18,Legs,36m,Back Extension (Machine),1,100.0,12,0
2025-01-13 18:02:18,Legs,36m,Back Extension (Machine),2,115.0,12,0
2025-01-13 18:02:18,Legs,36m,Back Extension (Machine),3,130.0,12,0
2025-01-13 18:02:18,Legs,36m,Back Extension (Machine),4,160.0,12,0
2025-01-13 18:02:18,Legs,36m,Back Extension (Machine),5,190.0,12,0
2025-01-14 17:14:01,Chest,43m,Overhead Press (Dumbbell),1,25.0,12,0
2025-01-14 17:14:01,Chest,43m,Overhead Press (Dumbbell),2,25.0,12,0
2025-01-14 17:14:01,Chest,43m,Overhead Press (Dumbbell),3,25.0,12,0
2025-01-14 17:14:01,Chest,43m,Triceps Extension,1,22.5,12,0
2025-01-14 17:14:01,Chest,43m,Triceps Extension,2,22.5,12,0
2025-01-14 17:14:01,Chest,43m,Triceps Extension,3,22.5,12,0
2025-01-14 17:14:01,Chest,43m,Chest Fly,1,100.0,12,0
2025-01-14 17:14:01,Chest,43m,Chest Fly,2,100.0,12,0
2025-01-14 17:14:01,Chest,43m,Chest Fly,3,100.0,12,0
2025-01-14 17:14:01,Chest,43m,Chest Fly,4,70.0,12,0
2025-01-14 17:14:01,Chest,43m,Chest Fly,5,70.0,12,0
2025-01-14 17:14:01,Chest,43m,Hip Adductor (Machine),1,115.0,12,0
2025-01-14 17:14:01,Chest,43m,Hip Adductor (Machine),2,115.0,12,0
2025-01-14 17:14:01,Chest,43m,Hip Adductor (Machine),3,130.0,12,0
2025-01-16 18:15:47,Back,31m,Bicep Curl (Dumbbell),1,20.0,12,0
2025-01-16 18:15:47,Back,31m,Bicep Curl (Dumbbell),2,20.0,12,0
2025-01-16 18:15:47,Back,31m,Bicep Curl (Dumbbell),3,20.0,12,0
2025-01-16 18:15:47,Back,31m,Bicep Curl (Dumbbell),4,20.0,12,0
2025-01-16 18:15:47,Back,31m,Bicep Curl (Dumbbell),5,20.0,12,0
2025-01-16 18:15:47,Back,31m,Lat Pulldown (Cable),1,75.00000000000000,12,0
2025-01-16 18:15:47,Back,31m,Lat Pulldown (Cable),2,75.00000000000000,12,0
2025-01-16 18:15:47,Back,31m,Lat Pulldown (Cable),3,75.00000000000000,12,0
2025-01-16 18:15:47,Back,31m,Lat Pulldown (Cable),4,75.00000000000000,12,0
2025-01-16 18:15:47,Back,31m,Lat Pulldown (Cable),5,75.00000000000000,12,0
2025-01-17 17:12:41,Chest,45m,Bench Press (Barbell),1,45.0,12,0
2025-01-17 17:12:41,Chest,45m,Bench Press (Barbell),2,65.0,12,0
2025-01-17 17:12:41,Chest,45m,Bench Press (Barbell),3,85.0,12,0
2025-01-17 17:12:41,Chest,45m,Bench Press (Barbell),4,85.0,12,0
2025-01-17 17:12:41,Chest,45m,Bench Press (Barbell),5,85.0,6,0
2025-01-17 17:12:41,Chest,45m,Triceps Extension,1,22.5,12,0
2025-01-17 17:12:41,Chest,45m,Triceps Extension,2,17.5,12,0
2025-01-17 17:12:41,Chest,45m,Triceps Extension,3,17.5,12,0
2025-01-17 17:12:41,Chest,45m,Chest Fly,1,100.0,12,0
2025-01-17 17:12:41,Chest,45m,Chest Fly,2,100.0,12,0
2025-01-17 17:12:41,Chest,45m,Chest Fly,3,100.0,12,0
2025-01-17 17:12:41,Chest,45m,Chest Fly,4,100.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Chin Up (Assisted),1,55.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pull Up (Assisted),1,55.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pull Up (Assisted),2,55.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Preacher Curl (Dumbbell),3,25.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Iso-Lateral Front Lat Pulldown,1,90.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Iso-Lateral Front Lat Pulldown,2,140.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Iso-Lateral Front Lat Pulldown,3,140.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Bicep Curl (Cable),1,27.5,12,0
2025-01-18 12:34:43,Back,1h 15m,Bicep Curl (Cable),2,32.5,12,0
2025-01-18 12:34:43,Back,1h 15m,Bicep Curl (Cable),3,42.5,12,0
2025-01-18 12:34:43,Back,1h 15m,Bicep Curl (Cable),4,52.5,6,0
2025-01-18 12:34:43,Back,1h 15m,Bicep Curl (Cable),5,42.5,12,0
2025-01-18 12:34:43,Back,1h 15m,Pullover (Machine),1,95.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pullover (Machine),2,95.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pullover (Machine),3,95.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pullover (Machine),4,95.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Pullover (Machine),5,95.0,12,0
2025-01-18 12:34:43,Back,1h 15m,Push Up,1,0.0,16,0
2025-01-18 12:34:43,Back,1h 15m,Push Up,2,0.0,16,0
2025-01-18 12:34:43,Back,1h 15m,Push Up,3,0.0,16,0
2025-01-19 11:43:32,Morning Workout,21m,Back Extension (Machine),1,190.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Back Extension (Machine),2,190.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Back Extension (Machine),3,190.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Chin Up (Assisted),1,40.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Chin Up (Assisted),2,40.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Chin Up (Assisted),3,40.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Pull Up (Assisted),1,70.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Pull Up (Assisted),2,70.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Pull Up (Assisted),3,70.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Preacher Curl (Machine),1,50.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Preacher Curl (Machine),2,50.0,12,0
2025-01-19 11:43:32,Morning Workout,21m,Preacher Curl (Machine),3,50.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Bench Press (Smith Machine),1,75.00000000000000,12,0
2025-01-20 10:58:28,Morning Workout,31m,Bench Press (Smith Machine),2,45.0,24,0
2025-01-20 10:58:28,Morning Workout,31m,Bench Press (Smith Machine),3,75.00000000000000,12,0
2025-01-20 10:58:28,Morning Workout,31m,Triceps Extension,1,20.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Triceps Extension,2,20.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Triceps Extension,3,20.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Chest Fly (Dumbbell),1,12.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Chest Fly (Dumbbell),2,12.0,12,0
2025-01-20 10:58:28,Morning Workout,31m,Chest Fly (Dumbbell),3,12.0,12,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),1,45.0,12,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),2,95.0,6,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),3,115.0,5,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),4,135.0,5,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),5,135.0,5,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),6,145.0,5,0
2025-01-21 16:29:24,Legs (Rack),31m,Squat (Barbell),7,155.0,5,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),1,45.0,24,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),2,65.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),3,65.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),4,85.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),5,95.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Bench Press (Barbell),6,95.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Triceps Extension,1,22.5,12,0
2025-01-22 16:28:30,Chest,1h 4m,Triceps Extension,2,22.5,12,0
2025-01-22 16:28:30,Chest,1h 4m,Triceps Extension,3,22.5,12,0
2025-01-22 16:28:30,Chest,1h 4m,Chest Fly,1,100.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Chest Fly,2,100.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Chest Fly,3,100.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Chest Fly,4,100.0,12,0
2025-01-22 16:28:30,Chest,1h 4m,Push Up,1,0.0,16,0
2025-01-22 16:28:30,Chest,1h 4m,Push Up,2,0.0,16,0
2025-01-22 16:28:30,Chest,1h 4m,Push Up,3,0.0,16,0
2025-01-23 17:21:33,Back,50m,Chin Up (Assisted),1,55.0,12,0
2025-01-23 17:21:33,Back,50m,Chin Up (Assisted),2,100.0,6,0
2025-01-23 17:21:33,Back,50m,Chin Up (Assisted),3,100.0,6,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),1,70.0,12,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),2,70.0,12,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),3,100.0,6,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),4,100.0,6,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),5,100.0,6,0
2025-01-23 17:21:33,Back,50m,Pull Up (Assisted),6,100.0,6,0
2025-01-23 17:21:33,Back,50m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-23 17:21:33,Back,50m,Preacher Curl (Dumbbell),2,20.0,12,0
2025-01-23 17:21:33,Back,50m,Preacher Curl (Dumbbell),3,20.0,12,0
2025-01-23 17:21:33,Back,50m,Preacher Curl (Dumbbell),4,20.0,12,0
2025-01-23 17:21:33,Back,50m,Preacher Curl (Dumbbell),5,20.0,12,0
2025-01-23 17:21:33,Back,50m,Pullover (Machine),1,95.0,12,0
2025-01-23 17:21:33,Back,50m,Pullover (Machine),2,95.0,12,0
2025-01-23 17:21:33,Back,50m,Pullover (Machine),3,95.0,12,0
2025-01-26 12:51:56,Back,12m,Chin Up (Assisted),1,55.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),3,35.0,5,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),5,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),1,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),2,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),3,35.0,5,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),4,25.0,12,0
2025-01-26 12:51:56,Back,12m,Preacher Curl (Dumbbell),5,25.0,12,0
2025-01-26 13:06:21,Back,53m,Chin Up (Assisted),1,100.0,6,0
2025-01-26 13:06:21,Back,53m,Chin Up (Assisted),2,70.0,6,0
2025-01-26 13:06:21,Back,53m,Chin Up (Assisted),3,55.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),1,100.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),2,100.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),3,70.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),4,70.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),5,55.0,6,0
2025-01-26 13:06:21,Back,53m,Pull Up (Assisted),6,55.0,6,0
2025-01-26 13:06:21,Back,53m,Iso-Lateral Front Lat Pulldown,1,90.0,12,0
2025-01-26 13:06:21,Back,53m,Iso-Lateral Front Lat Pulldown,2,140.0,12,0
2025-01-26 13:06:21,Back,53m,Iso-Lateral Front Lat Pulldown,3,140.0,12,0
2025-01-26 13:06:21,Back,53m,Iso-Lateral Front Lat Pulldown,4,140.0,12,0
2025-01-26 13:06:21,Back,53m,Pullover (Machine),1,95.0,12,0
2025-01-26 13:06:21,Back,53m,Pullover (Machine),2,95.0,12,0
2025-01-26 13:06:21,Back,53m,Pullover (Machine),3,95.0,12,0
2025-01-26 13:06:21,Back,53m,Pullover (Machine),4,100.0,12,0
2025-01-26 13:06:21,Back,53m,Bicep Curl (Barbell),1,40.0,12,0
2025-01-26 13:06:21,Back,53m,Bicep Curl (Barbell),2,50.0,12,0
2025-01-26 13:06:21,Back,53m,Bicep Curl (Barbell),3,50.0,12,0
2025-01-26 14:04:59,Afternoon Workout,29m,Bicep Curl (Barbell),1,60.0,6,0
2025-01-26 14:04:59,Afternoon Workout,29m,Chin Up (Assisted),1,115.0,6,0
2025-01-26 14:04:59,Afternoon Workout,29m,Pull Up (Assisted),1,105.0,6,0
2025-01-26 14:04:59,Afternoon Workout,29m,Pull Up (Assisted),2,115.0,12,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),1,45.0,12,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),2,95.0,6,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),3,115.0,6,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),4,135.0,5,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),5,155.0,5,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),6,155.0,5,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),7,155.0,5,0
2025-01-27 15:24:00,Legs (Rack),33m,Squat (Barbell),8,165.0,3,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),1,45.0,24,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),2,65.0,12,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),3,85.0,12,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),4,95.0,5,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),5,105.0,5,0
2025-01-28 15:13:10,Chest,1h 22m,Bench Press (Barbell),6,135.0,3,0
2025-01-28 15:13:10,Chest,1h 22m,Triceps Extension,1,22.5,12,0
2025-01-28 15:13:10,Chest,1h 22m,Triceps Extension,2,22.5,12,0
2025-01-28 15:13:10,Chest,1h 22m,Triceps Extension,3,22.5,12,0
2025-01-28 15:13:10,Chest,1h 22m,Chest Fly,1,100.0,12,0
2025-01-28 15:13:10,Chest,1h 22m,Chest Fly,2,115.0,12,0
2025-01-28 15:13:10,Chest,1h 22m,Chest Fly,3,115.0,12,0
2025-01-28 15:13:10,Chest,1h 22m,Shoulder Press (Plate Loaded),1,50.0,12,0
